,p-values-independent,p-values_i_fdr,significance:p_vlaue_i,significance:p_vlaue_i_fdr
4018,3.470916928384503e-05,7.707943172366922e-05,True,True
4019,0.00015677505375236823,0.00031698139671958815,True,True
4022,8.943553922022497e-08,2.835901138086245e-07,True,True
4024,5.7130627296636995e-12,3.0659570877583226e-11,True,True
4025,0.011352421251286868,0.017316828001411093,True,True
4028,4.427336357370953e-27,2.101160317955583e-25,True,True
4029,0.007157434818655244,0.011262951948649057,True,True
4031,3.324154604107286e-05,7.404870507537507e-05,True,True
4032,2.20185452528304e-17,2.419658837421407e-16,True,True
4034,0.00015505771518284497,0.00031387649751390284,True,True
4035,8.439959899906098e-20,1.2689321781625572e-18,True,True
4036,3.055072626175383e-08,1.0296758424600748e-07,True,True
4037,7.656807048813603e-13,4.585438577542248e-12,True,True
4038,2.7882129886688835e-15,2.2752186763937156e-14,True,True
4039,1.1291276150581261e-08,4.020131811650686e-08,True,True
4041,2.1293030829101732e-10,9.458398240491963e-10,True,True
4042,1.143780660869434e-21,2.2453194223317582e-20,True,True
4043,1.8697599967554516e-23,4.785200584288952e-22,True,True
4045,8.403384982197114e-28,4.4530207229280717e-26,True,True
4048,0.0011352594301502262,0.00202306650049981,True,True
4049,0.000393182085812718,0.0007503557813096225,True,True
4050,0.023499652506959033,0.0340767646317231,True,True
4051,0.011061180851319397,0.01690092864023904,True,True
4052,7.616845081534206e-07,2.135361875746566e-06,True,True
4055,0.004618375639594659,0.00748428134840504,True,True
4056,0.006615837539775653,0.010474621345396793,True,True
4057,8.116047708643107e-05,0.00017083553572171277,True,True
4058,0.020668828862724607,0.030248561386273094,True,True
4059,1.9681656525910507e-09,7.740011663397386e-09,True,True
4060,7.738835906805576e-07,2.1667486270675253e-06,True,True
4063,4.570604679305555e-14,3.217489642828177e-13,True,True
4067,5.85921710923022e-11,2.7784237046926174e-10,True,True
4069,1.8397006837432231e-06,4.897646680792754e-06,True,True
4070,7.923624909045067e-06,1.9319777036521318e-05,True,True
4071,0.0002837808234948901,0.0005519380461466141,True,True
4072,1.865252490538143e-15,1.5626690967044823e-14,True,True
4073,0.002662250050278451,0.004485990013515435,True,True
4075,3.954702546518459e-20,6.244742823684313e-19,True,True
4076,8.071408135310812e-07,2.2521979573169804e-06,True,True
4077,0.0011105317922196483,0.0019818632965490105,True,True
4079,1.4788514537864363e-06,3.983651779847292e-06,True,True
4080,3.926499268343905e-25,1.2726130367850086e-23,True,True
4082,0.0035578128015830977,0.00586910009046486,True,True
4083,0.0004669643410648241,0.0008800795321726857,True,True
4084,6.972406720361807e-10,2.9213758451188507e-09,True,True
4085,0.0015328013548751814,0.0026770933372516283,True,True
4086,7.993883603027165e-20,1.2102921931839989e-18,True,True
4089,0.00044496759195318704,0.0008418371647126607,True,True
4090,1.8738457499531108e-13,1.2206140773167416e-12,True,True
4091,4.83183786239948e-08,1.5841715519633897e-07,True,True
4093,1.8028033162472021e-12,1.0258045878844011e-11,True,True
4094,0.00034166494805293535,0.0006572674808033918,True,True
4096,2.1680805087714273e-09,8.48133849389185e-09,True,True
4097,0.0010420521688739993,0.0018673704582259686,True,True
4098,9.603445586934579e-08,3.035117499346777e-07,True,True
4099,1.3178479338639417e-12,7.634414170858349e-12,True,True
4101,3.102015633674987e-07,9.157095022511176e-07,True,True
4102,3.3184595275386424e-05,7.393137521051077e-05,True,True
4103,3.794496851427396e-34,8.092584334371391e-32,True,True
4104,6.038043650855768e-06,1.496731296721673e-05,True,True
4105,0.01843163405553076,0.02717242518427154,True,True
4106,9.564191635670507e-20,1.4255514280086974e-18,True,True
4108,1.9113788381770282e-09,7.53172204140241e-09,True,True
4109,9.160762298744125e-08,2.901579917689856e-07,True,True
4114,5.022094943582447e-07,1.43994506473671e-06,True,True
4117,3.294635731987454e-05,7.34479704091925e-05,True,True
4118,0.0008870090362086571,0.0016052591202105973,True,True
4119,1.934767518218204e-10,8.634231174688576e-10,True,True
4120,1.1677055408949158e-15,1.0065924759959915e-14,True,True
4121,0.0001507781882972142,0.00030565331485544523,True,True
4122,1.95190381459534e-18,2.4648492980361472e-17,True,True
4123,1.0913329770440804e-15,9.478520451702609e-15,True,True
4125,1.7446078004640154e-05,4.054089286119971e-05,True,True
4126,2.0273861440769623e-07,6.129348204222878e-07,True,True
4127,0.028999108788198842,0.041370848485930714,True,True
4128,2.078720672326719e-05,4.76954437700147e-05,True,True
4129,0.0014666004851772536,0.0025679630429188177,True,True
4131,1.633205129801717e-11,8.300564465232321e-11,True,True
4132,2.3242568151812422e-10,1.0282083606211513e-09,True,True
4133,1.8850512045157715e-28,1.1229055020003433e-26,True,True
4134,5.969369875102267e-11,2.8283287052219324e-10,True,True
4136,5.6376830851110575e-11,2.6785196725878306e-10,True,True
4137,5.1000941890663215e-06,1.2770564881304638e-05,True,True
4138,5.71329411866859e-15,4.517032306636151e-14,True,True
4139,3.486389232152447e-05,7.739318168264395e-05,True,True
4141,7.038982204279774e-07,1.983984623575348e-06,True,True
4142,1.846022247786627e-12,1.0490142871879598e-11,True,True
4143,0.009897561681712665,0.015260654949266893,True,True
4144,2.1277968955050553e-15,1.7688975635153914e-14,True,True
4145,1.6704523913987736e-16,1.62758404181691e-15,True,True
4146,2.8359176374949248e-11,1.3937546852837788e-10,True,True
4147,1.2273752812009896e-06,3.3469468007493442e-06,True,True
4148,5.317217789256395e-13,3.2642124132695175e-12,True,True
4152,8.80996276010205e-06,2.1316309623319355e-05,True,True
4153,6.452745731987498e-09,2.3772911605904037e-08,True,True
4155,4.276524427205905e-06,1.083875579225088e-05,True,True
4156,3.132633491920672e-07,9.239584014500531e-07,True,True
4157,4.442512568264015e-06,1.1228149907353454e-05,True,True
4160,0.0018074243573349938,0.0031204533053130136,True,True
4161,1.3308551899176394e-11,6.82413873725949e-11,True,True
4163,4.8784713162743215e-14,3.4244450218869933e-13,True,True
4164,5.1052092182360785e-17,5.357988410998072e-16,True,True
4165,0.002514301812828703,0.004253703243229443,True,True
4166,0.0011041235377228184,0.00197144538647666,True,True
4167,1.3514480789187345e-06,3.6650338403957833e-06,True,True
4169,0.002068647721391173,0.0035441723085423505,True,True
4171,1.4201070937638962e-05,3.334105741338856e-05,True,True
4172,4.386013187982319e-16,4.036674364538868e-15,True,True
4173,1.420354758159322e-10,6.445134869241474e-10,True,True
4174,9.094522400890579e-05,0.00019013418186540572,True,True
4175,0.002808143317551993,0.004704749860412247,True,True
4176,1.6648805552141584e-10,7.483947850982198e-10,True,True
4177,7.822768110141712e-07,2.189538546706061e-06,True,True
4178,5.692164248716702e-07,1.6226425312967166e-06,True,True
4181,0.005504122923024915,0.008809758500440601,True,True
4182,2.6556152558981734e-06,6.916279424822338e-06,True,True
4183,0.009733375176940813,0.015024935768175547,True,True
4184,2.4867473309155653e-05,5.642789983129698e-05,True,True
4186,0.0037641713899775634,0.006190010543727978,True,True
4187,2.1880728630412946e-27,1.0799702488296675e-25,True,True
4188,0.02258697097006017,0.03283045212518212,True,True
4189,8.015423338214634e-11,3.746386314060005e-10,True,True
4190,2.0292363277597282e-10,9.037137809241893e-10,True,True
4191,0.00016849905827592227,0.0003390984659502047,True,True
4192,9.630641995335576e-25,2.960308549277973e-23,True,True
4195,1.2712265673512588e-10,5.809639934125132e-10,True,True
4197,0.00015763600360835058,0.0003185729951256734,True,True
4200,1.0016022013279174e-16,1.011852516253788e-15,True,True
4201,1.7923589633701684e-05,4.154992095037528e-05,True,True
4202,2.8610141771232128e-19,4.037910123349959e-18,True,True
4204,3.8435404023987627e-16,3.5601694612031436e-15,True,True
4207,1.4828789501663289e-15,1.2575716182682048e-14,True,True
4210,9.102425403649003e-12,4.75921304019481e-11,True,True
4211,0.00017944883516817243,0.00035970975023557423,True,True
4212,0.000741490873203251,0.0013561942651758774,True,True
4214,0.03359646418316427,0.0474564530260879,True,True
4216,6.146135156154877e-06,1.5206886969718633e-05,True,True
4217,5.778905399613658e-05,0.0001243922631777169,True,True
4220,1.3837960763254309e-11,7.07879100341185e-11,True,True
4221,1.2031114026261776e-06,3.2833727457136205e-06,True,True
4223,6.649070023938892e-05,0.00014192843774069486,True,True
4226,1.6513186373582231e-09,6.568392691771427e-09,True,True
4227,5.0605121759878805e-09,1.890169683031149e-08,True,True
4228,0.009419873539952443,0.014580083809934453,True,True
4230,3.254025188818017e-07,9.571477121885108e-07,True,True
4232,1.7976592689137998e-05,4.166160970014206e-05,True,True
4234,1.964528876062563e-13,1.2753564950763164e-12,True,True
4235,2.5863155524359914e-05,5.857184211894566e-05,True,True
4236,7.103941481812505e-05,0.00015100355493824415,True,True
4238,2.329538727179995e-15,1.9245710909629085e-14,True,True
4240,3.470213993414532e-08,1.1617819134929464e-07,True,True
4241,0.0005188622066460719,0.0009716362731502321,True,True
4243,1.6531919900200934e-06,4.422935051509542e-06,True,True
4245,0.002098016907049717,0.003590928571216077,True,True
4246,1.6486541066854458e-18,2.0941543891905203e-17,True,True
4248,2.8032404213490795e-22,6.008185890670639e-21,True,True
4250,4.510114798381266e-20,7.08293028563967e-19,True,True
4252,6.404932669657943e-09,2.3606829927104966e-08,True,True
4253,1.6938537194123623e-12,9.689179802267734e-12,True,True
4256,4.238451134447156e-05,9.28353535534102e-05,True,True
4257,3.5575764419998167e-19,4.964227224196029e-18,True,True
4258,1.120458703878545e-08,3.9900894886625154e-08,True,True
4259,0.030463300102697523,0.04332374325134599,True,True
4260,0.0024100943830020123,0.0040846051669145254,True,True
4261,9.363427688567727e-23,2.1770284430687414e-21,True,True
4262,5.56315452180547e-16,5.042156052685703e-15,True,True
4263,0.00129282301933148,0.002283839079320092,True,True
4265,1.9658726753522287e-06,5.21105577208988e-06,True,True
4266,7.799875041098085e-07,2.1834847080695096e-06,True,True
4267,3.3662365740565435e-05,7.492814948695631e-05,True,True
4268,2.2230654862056667e-05,5.0764648082224575e-05,True,True
4269,3.2650629621541516e-05,7.284510224875754e-05,True,True
4271,0.01457107524665493,0.0218218747191993,True,True
4273,2.3207647742995133e-05,5.2869855566430295e-05,True,True
4274,1.657399454370244e-06,4.43350504401455e-06,True,True
4275,3.649755439318678e-07,1.0677311636618146e-06,True,True
4276,6.49037407945122e-13,3.93131880163113e-12,True,True
4278,0.0025335738978561925,0.004284209973127028,True,True
4279,3.2800522553890015e-08,1.1008918343082378e-07,True,True
4281,3.046440516350967e-09,1.1684560372993553e-08,True,True
4282,1.6524634493533233e-16,1.61295719036335e-15,True,True
4284,0.009486211230162226,0.014672244516165498,True,True
4285,0.018282014060178077,0.026956452107338363,True,True
4286,2.429914053964253e-05,5.522547350380812e-05,True,True
4287,4.896718178490609e-06,1.2293388538500983e-05,True,True
4288,1.8735937729718328e-23,4.78791899823793e-22,True,True
4289,6.025708449835746e-09,2.2309068467833803e-08,True,True
4291,2.234831013872843e-10,9.91186284073257e-10,True,True
4293,0.002942091866163347,0.004912016718659691,True,True
4294,6.21781117853296e-08,2.0110969501808064e-07,True,True
4295,1.0934504620417075e-07,3.421984915175815e-07,True,True
4296,2.932377881881307e-10,1.2814780650012542e-09,True,True
4297,9.605719399691453e-06,2.3108035458803767e-05,True,True
4299,0.00401679753883277,0.006570417335795484,True,True
4301,1.9643653599988304e-07,5.951317361273202e-07,True,True
4302,0.00013906132908398088,0.00028328826178369924,True,True
4304,2.09806993985927e-05,4.809468977052666e-05,True,True
4305,0.00391389154887938,0.006420328222095841,True,True
4307,0.007383271536828975,0.011597008723169412,True,True
4309,1.4451716286326233e-14,1.0868672130878784e-13,True,True
4310,1.2490990763314373e-10,5.714562114307622e-10,True,True
4311,1.3929210464540006e-10,6.332292388813911e-10,True,True
4312,0.0029570609024786466,0.0049346239461281515,True,True
4313,1.236235585512175e-07,3.843075353558183e-07,True,True
4315,2.0238876363362807e-05,4.657341004090749e-05,True,True
4316,4.903509993042308e-11,2.3419445709097563e-10,True,True
4317,3.3012647322003034e-06,8.495359488866415e-06,True,True
4318,0.006538385804913981,0.010365294556289715,True,True
4319,5.291449228129958e-08,1.7269938676732482e-07,True,True
4321,1.622135487179379e-06,4.345904240233216e-06,True,True
4322,1.725935636612481e-15,1.4558368223867486e-14,True,True
4324,2.111108019456453e-09,8.265954450614285e-09,True,True
4325,1.2292271529296867e-13,8.217840196153381e-13,True,True
4327,5.3541848645245936e-05,0.00011583411839030978,True,True
4329,0.0004217049787210189,0.0008009696838935413,True,True
4330,1.6213633729593834e-17,1.8105399009614316e-16,True,True
4331,9.506041520821779e-10,3.914585632233521e-09,True,True
4332,2.5387359418104687e-05,5.7543922117817184e-05,True,True
4333,4.224637282392119e-05,9.256799727717384e-05,True,True
4334,0.006718682152485984,0.010621875554515913,True,True
4336,2.1582218658971543e-07,6.496477214388106e-07,True,True
4337,1.0381982538586482e-20,1.7713538045706486e-19,True,True
4338,9.538980985974627e-07,2.6357309106319845e-06,True,True
4339,8.239303137604272e-08,2.6222174226623764e-07,True,True
4340,1.0230966780977994e-07,3.218134580141931e-07,True,True
4341,0.0010341119672761317,0.001854295644041434,True,True
4343,5.707108177182611e-09,2.1174891271655842e-08,True,True
4344,0.019873033541163716,0.029162984575569418,True,True
4345,6.37956852757656e-05,0.00013654695367846,True,True
4348,2.2818331604074296e-11,1.1366397879480491e-10,True,True
4349,1.3324528880943208e-07,4.124372628888979e-07,True,True
4350,0.01668933475724647,0.024755989861878137,True,True
4351,0.0245507563014191,0.03548183009345059,True,True
4352,3.98217768974703e-07,1.1581164914205379e-06,True,True
4355,6.10389699088575e-09,2.259370484627198e-08,True,True
4356,1.2512150752372381e-08,4.431066097729251e-08,True,True
4357,1.373331701550432e-17,1.552637771222756e-16,True,True
4358,0.034051428239482706,0.04803514803503705,True,True
4359,1.1665603477805896e-11,6.017417141806416e-11,True,True
4362,2.278343953207863e-09,8.878500291375103e-09,True,True
4364,3.0912461938316133e-09,1.1845891304002023e-08,True,True
4365,5.71220630617978e-12,3.0659570877583226e-11,True,True
4366,2.9056134026279953e-12,1.615008736499312e-11,True,True
4368,2.3414885722483336e-09,9.112235883214679e-09,True,True
4369,1.722983599281118e-06,4.59613058640848e-06,True,True
4370,0.0003955125588372712,0.0007547199220052867,True,True
4371,2.999637300372888e-25,9.907979801900886e-24,True,True
4372,1.0894385993973247e-05,2.5987367860520278e-05,True,True
4373,4.219510600317137e-06,1.070367777099538e-05,True,True
4374,2.2968151168621087e-18,2.86687002484053e-17,True,True
4375,1.270417000688757e-12,7.379439706421748e-12,True,True
4377,2.3286630235468805e-11,1.1586305798321532e-10,True,True
4378,0.0011138117102654573,0.0019873060622635583,True,True
4379,0.00832689484277692,0.012995492674042037,True,True
4381,0.0007848770628985094,0.001430700776782922,True,True
4383,0.0008689755435555113,0.0015750238710441147,True,True
4384,3.373942659685726e-12,1.8573887650118203e-11,True,True
4387,0.0023841744196400703,0.004043850083385588,True,True
4389,1.6229210398705734e-25,5.6524114846298694e-24,True,True
4390,1.4294926064496338e-16,1.409502555731588e-15,True,True
4391,0.027125869028962128,0.038922625774184524,True,True
4392,0.00019840068537950938,0.0003952683473568244,True,True
4393,6.212310680399813e-09,2.2965475498375085e-08,True,True
4394,2.1972712813627135e-06,5.788023999015077e-06,True,True
4395,3.579542552211439e-23,8.833799655636086e-22,True,True
4397,2.0916601583824898e-05,4.797321990979489e-05,True,True
4398,1.0034994686083342e-10,4.643839625022495e-10,True,True
4399,8.517010177606374e-18,9.848149318483943e-17,True,True
4402,0.0037304116919025286,0.0061374154264396364,True,True
4403,0.00012478362587060583,0.0002560443208118204,True,True
4404,0.00032374673755595736,0.000624397107433199,True,True
4405,0.02352900698077143,0.03411074148983102,True,True
4407,1.0226890977445483e-05,2.450340383292243e-05,True,True
4409,2.648407537588067e-05,5.9883822266798246e-05,True,True
4410,6.037068240545358e-11,2.8588364543700945e-10,True,True
4411,1.423231092391671e-07,4.3927670396759184e-07,True,True
4412,8.293219268338041e-07,2.309986502104799e-06,True,True
4414,4.6540136101677504e-10,1.988083212553113e-09,True,True
4416,8.197599203601512e-14,5.601800879834499e-13,True,True
4417,0.001573062644640876,0.002743529246458469,True,True
4418,0.0013154184794103283,0.002319944280940625,True,True
4420,2.4472854519517926e-09,9.50468888994317e-09,True,True
4422,0.03185945355404695,0.04514576820163736,True,True
4423,0.0002356836848823377,0.00046424579889878953,True,True
4424,8.89314211488344e-11,4.140944205784674e-10,True,True
4425,4.4643877708388595e-12,2.4237051772860246e-11,True,True
4427,1.6301247681591723e-13,1.0719606155291093e-12,True,True
4429,0.001799055452165599,0.0031072468442472226,True,True
4430,0.0005881812476974599,0.001093032600470484,True,True
4431,1.452022964193679e-05,3.403486663018427e-05,True,True
4434,2.857339815096217e-07,8.476823854677512e-07,True,True
4435,0.00017474448833226114,0.0003510537313571126,True,True
4437,7.105351183424846e-22,1.440668329737843e-20,True,True
4438,3.463331037454903e-21,6.412544873744206e-20,True,True
4440,0.0025410699451849958,0.004295904005447037,True,True
4441,7.569777738143898e-08,2.418045680962201e-07,True,True
4442,0.0003687898722405183,0.0007062684788483944,True,True
4443,3.8676073005122623e-07,1.1266933577799211e-06,True,True
4444,8.447659919967982e-22,1.6949282824326004e-20,True,True
4445,2.915142357256469e-15,2.3720717956479275e-14,True,True
4446,4.685729125299263e-16,4.289664580791986e-15,True,True
4447,7.078009881231534e-24,1.9015959673137597e-22,True,True
4449,6.158866216768843e-23,1.473606840646562e-21,True,True
4450,0.004562047929177315,0.0074022352796402355,True,True
4452,1.45006480641705e-06,3.9164899203962695e-06,True,True
4453,3.239094346029996e-06,8.344073192315566e-06,True,True
4454,2.3369904804029615e-10,1.033312274096779e-09,True,True
4455,8.202135597312388e-14,5.601863972218888e-13,True,True
4456,5.514260595965128e-09,2.0498999740756958e-08,True,True
4457,0.006081955280982758,0.009678129834098853,True,True
4458,1.1336717304154167e-13,7.623269421146875e-13,True,True
4459,1.7244762561796728e-11,8.725930675308684e-11,True,True
4460,9.107283432627049e-14,6.191590763425119e-13,True,True
4462,2.391334025173061e-12,1.3403729813388912e-11,True,True
4463,7.867633057219632e-09,2.869007187882526e-08,True,True
4464,0.0023832463069251475,0.0040426728154096545,True,True
4465,0.0004253646641375701,0.0008074029857132758,True,True
4466,3.690249910045637e-18,4.483056764840955e-17,True,True
4468,0.02101083694032811,0.030699670823324712,True,True
4469,1.5630562952693891e-18,1.9942243353603176e-17,True,True
4470,2.862773748136615e-16,2.7009512014778824e-15,True,True
4471,1.1770435141796194e-22,2.696740942633014e-21,True,True
4472,0.031808191930509655,0.0450842234656674,True,True
4475,1.8836782280320063e-10,8.417108481441518e-10,True,True
4477,1.3900494611569616e-07,4.295725302591505e-07,True,True
4478,1.8408049900092976e-06,4.899076598738348e-06,True,True
4480,1.6794613512506295e-19,2.4339509096354548e-18,True,True
4481,0.03053866254631499,0.04342377113240526,True,True
4482,0.00119426397934615,0.002122084986957904,True,True
4484,3.0432835638791216e-35,8.479471542905133e-33,True,True
4488,0.020129382494992142,0.02951159149630733,True,True
4489,3.962810863058674e-09,1.4999464868391452e-08,True,True
4490,1.696372533925298e-18,2.151603195562373e-17,True,True
4491,6.814163539845082e-08,2.1912634987122823e-07,True,True
4494,2.9984423195941716e-05,6.725277988962518e-05,True,True
4495,2.576183277324232e-13,1.647060181931018e-12,True,True
4496,0.0005318486953380664,0.0009942307338994803,True,True
4497,1.2841225561138066e-29,9.603124310331607e-28,True,True
4498,0.0013319586199779633,0.0023476772941658317,True,True
4499,1.0767970821957247e-22,2.4769200525873694e-21,True,True
4500,3.5668681286732394e-09,1.3590129449234716e-08,True,True
4501,1.2410595380626454e-13,8.287322582153923e-13,True,True
4502,0.006050521691834589,0.00963165888559183,True,True
4503,0.0006257129324859694,0.00115779679827497,True,True
4505,0.013873939734882938,0.020848321931115407,True,True
4506,7.235312034474325e-08,2.3174017354498484e-07,True,True
4508,0.004508610625393121,0.007320824189648102,True,True
4509,5.435205311700315e-17,5.687048562060748e-16,True,True
4510,3.794078451433028e-19,5.268706209686942e-18,True,True
4511,2.1825474046517036e-09,8.530205071348004e-09,True,True
4512,0.016837035299967797,0.024951512808350666,True,True
4515,9.174037239074878e-10,3.786893507885747e-09,True,True
4516,0.019847847363978464,0.02913344916413697,True,True
4518,0.00012743877632788244,0.00026112025395139,True,True
4519,0.001208783979410279,0.00214611955234456,True,True
4522,7.474637677627016e-13,4.481928701180378e-12,True,True
4523,2.134144795127936e-06,5.635486294074456e-06,True,True
4525,5.566106777605956e-10,2.3549961935621574e-09,True,True
4527,0.0015974666774045136,0.0027830008927151044,True,True
4528,7.1211411457041255e-12,3.760329218064853e-11,True,True
4529,2.32833096424787e-11,1.1586305798321532e-10,True,True
4531,8.055010450008637e-20,1.2163488245096084e-18,True,True
4532,2.3094987909054022e-23,5.849940119192202e-22,True,True
4533,1.3177171981918966e-07,4.0831506006753385e-07,True,True
4534,0.0051826233289679795,0.008329904913278922,True,True
4539,9.106401642422729e-05,0.0001903594970629872,True,True
4540,8.43605921537137e-31,7.877455294353535e-29,True,True
4541,0.0013281710713154776,0.0023414792587993544,True,True
4544,4.596013951032846e-08,1.5131165567149436e-07,True,True
4545,3.246431698931072e-07,9.550767642887306e-07,True,True
4546,6.592433793586555e-08,2.1239144681873878e-07,True,True
4547,0.005522644427108989,0.008837765861816376,True,True
4548,1.7384029476841602e-09,6.887823605789878e-09,True,True
4550,0.0049357944251483,0.007959100970263873,True,True
4554,4.253449843788579e-07,1.2316182710601356e-06,True,True
4555,0.015634821301111608,0.02329379370217361,True,True
4556,3.0367821395312085e-29,2.115339171790388e-27,True,True
4557,2.7874386688406267e-12,1.5508213527929733e-11,True,True
4559,0.023947581908548853,0.03467100883927099,True,True
4562,1.7702858479495853e-20,2.927659693421959e-19,True,True
4563,7.535971638347843e-07,2.1140615468083628e-06,True,True
4564,3.488245657613164e-09,1.3302305460323933e-08,True,True
4565,1.816301784059427e-19,2.6234626521426926e-18,True,True
4566,9.08273526039463e-09,3.2859529135773244e-08,True,True
4567,6.056929485242944e-06,1.5007667363392406e-05,True,True
4568,7.607688123681421e-06,1.8601955037027113e-05,True,True
4570,0.012375156897824195,0.01876422675413964,True,True
4572,6.8854413207092174e-06,1.693904853535342e-05,True,True
4573,4.4388178824139676e-05,9.703945699658478e-05,True,True
4575,0.00543811030120227,0.008713788651634285,True,True
4576,5.186218589089101e-06,1.2971177953744639e-05,True,True
4577,7.244308188471344e-08,2.3196556803677938e-07,True,True
4578,4.6598571383597086e-08,1.532439216926784e-07,True,True
4579,3.154087456665745e-05,7.050577227471628e-05,True,True
4580,0.01976207062057292,0.029019010864088767,True,True
4581,7.301525550619964e-12,3.85023974013919e-11,True,True
4582,0.00020241844839572127,0.00040276188620549236,True,True
4585,0.0002163221042775085,0.00042845268876335235,True,True
4586,3.4823318944516266e-13,2.1907240887345902e-12,True,True
4587,0.00018507988725854782,0.0003703527223898313,True,True
4589,3.3725047129279462e-06,8.66319983878517e-06,True,True
4590,0.0003031001445866581,0.0005872650289069672,True,True
4591,3.7081630103601464e-20,5.876928073758856e-19,True,True
4595,7.98370398494234e-05,0.00016831643439087007,True,True
4596,1.4892270414521475e-16,1.4642229448540608e-15,True,True
4598,0.004940271467187888,0.007964833373371045,True,True
4599,1.0560775478521284e-15,9.200070418126838e-15,True,True
4600,0.00010691362208028145,0.0002215344634085237,True,True
4601,0.0006943888803963104,0.0012761242456219427,True,True
4602,0.00020044617522742134,0.0003991593864038852,True,True
4603,2.0945258549524e-05,4.8032568889290734e-05,True,True
4604,3.0680101133488404e-26,1.2045426070023004e-24,True,True
4606,5.174934361222654e-18,6.14834876823393e-17,True,True
4610,1.7383023287323122e-15,1.464826016150717e-14,True,True
4611,0.012672248301279252,0.019178636730433317,True,True
4612,1.1384760382023015e-12,6.66006554688275e-12,True,True
4613,0.0012048540357497623,0.002139581976519032,True,True
4614,0.000748856235571442,0.0013689408962430328,True,True
4617,1.3017008556689491e-11,6.678610716270002e-11,True,True
4619,5.128298984162254e-17,5.375689620837556e-16,True,True
4620,7.992986207553021e-07,2.2324791711475897e-06,True,True
4621,0.004948184394536272,0.007975357848069986,True,True
4622,0.02766792133541162,0.03963540435104368,True,True
4624,9.511558581981342e-22,1.8951807901237332e-20,True,True
4625,5.253118418695841e-13,3.227155785311901e-12,True,True
4626,4.417747090690106e-12,2.3998924840148294e-11,True,True
4627,8.239559798450969e-06,2.002509785006197e-05,True,True
4628,1.8094912608647547e-16,1.7531666590823689e-15,True,True
4629,3.3184489699942624e-05,7.393137521051077e-05,True,True
4630,0.015750318575373335,0.023451711204066056,True,True
4631,6.089459162164345e-12,3.2487772398514224e-11,True,True
4632,1.4886071260239796e-07,4.579819786654363e-07,True,True
4633,0.0027967645323104203,0.004689779391929967,True,True
4634,1.0386354640691878e-21,2.0552608982583298e-20,True,True
4635,0.009308425278375231,0.014423091459676395,True,True
4636,1.5743792051152263e-21,3.035424192897939e-20,True,True
4637,4.0994609799398614e-07,1.190421725138025e-06,True,True
4638,0.0032785491509600227,0.005436971928850378,True,True
4640,0.01622987947333323,0.024126251432908658,True,True
4641,9.904118917373707e-07,2.7303020433192097e-06,True,True
4642,9.157795428174856e-13,5.4383264359477704e-12,True,True
4643,3.771943569653643e-13,2.362593370767465e-12,True,True
4644,4.7303792896578777e-07,1.3621819408636454e-06,True,True
4646,0.00036805819194685846,0.0007049789628431069,True,True
4649,2.363696684913867e-27,1.1567382501951005e-25,True,True
4650,0.028385263871911804,0.04058897718626574,True,True
4651,2.375369088299069e-22,5.148619949857769e-21,True,True
4652,1.5250761268234427e-12,8.77604599962524e-12,True,True
4653,6.345221363218058e-07,1.7993056311489157e-06,True,True
4654,0.0001142994826117155,0.00023596122874251733,True,True
4655,0.0003047412155268719,0.0005900112949360107,True,True
4657,3.027525412020547e-12,1.677911501208051e-11,True,True
4658,1.5558148392509735e-05,3.6334596928566406e-05,True,True
4659,3.78136449022827e-06,9.64890274279075e-06,True,True
4661,0.001441177912892336,0.0025257531140524606,True,True
4662,2.9541578464262223e-05,6.632840758644787e-05,True,True
4663,0.03203718078739225,0.0453827222716032,True,True
4664,3.159569634169232e-08,1.0623115109045052e-07,True,True
4667,0.03358773840006869,0.04745466433803768,True,True
4668,0.006966693019448552,0.010985816696574507,True,True
4669,2.120452945198967e-12,1.196303874210064e-11,True,True
4670,8.63118701404437e-07,2.3979375308397636e-06,True,True
4671,0.00307228624291442,0.0051165279905858105,True,True
4672,3.4685314045567656e-10,1.5043655539472288e-09,True,True
4673,2.6965656111621372e-20,4.34544504970391e-19,True,True
4674,7.893648537021087e-29,5.088163376008928e-27,True,True
4676,3.290287802396838e-11,1.603829621512567e-10,True,True
4677,5.3462227767856204e-18,6.334430622014513e-17,True,True
4678,9.562604931020027e-17,9.68879766471384e-16,True,True
4679,3.0420790437905e-28,1.7286814303118715e-26,True,True
4681,1.96311292235181e-08,6.781198906944114e-08,True,True
4683,8.686110353429358e-06,2.1042288087994974e-05,True,True
4686,9.807519967147866e-08,3.0945188572142354e-07,True,True
4687,7.953194211401123e-06,1.9386401862841032e-05,True,True
4688,0.012907838267856919,0.019498330367018913,True,True
4689,5.166422283466666e-13,3.1806822860615344e-12,True,True
4690,9.606948969080296e-09,3.461106224001295e-08,True,True
4692,0.001732605828157807,0.0030005780131755503,True,True
4694,4.367765056282951e-08,1.4411845456430002e-07,True,True
4698,1.6136398869684053e-05,3.762908888685097e-05,True,True
4699,4.765188550520844e-06,1.1999800613738715e-05,True,True
4700,0.02326983929420956,0.033763352411176735,True,True
4701,1.080501828957121e-09,4.4085189171549985e-09,True,True
4702,4.37495698074707e-06,1.1065502465945189e-05,True,True
4703,5.6911706678697846e-12,3.056107344962715e-11,True,True
4704,3.698213837579088e-05,8.171737534430641e-05,True,True
4706,0.001512612061416828,0.0026442393605520848,True,True
